order_id,order_date,customer_id,customer_name,city,product_name,category,quantity,unit_price,discount_percent,sales_channel,payment_method
ORD-3568,2025-04-17,CUST-157,Mia Thomas,London,Baseball Cap,Accessories,1,14.99,5.0,Marketplace,Credit Card
ORD-3569,2025-09-28,CUST-232,Mason Johnson,Liverpool,Leather Belt,Accessories,2,24.99,15.0,Online Store,PayPal
ORD-3570,2025-10-14,CUST-240,Charlotte Walker,Liverpool,Baseball Cap,Accessories,4,14.99,0.0,Online Store,Credit Card
ORD-3571,2025-10-18,CUST-210,Olivia Taylor,Bristol,Hoodie,Clothing,2,39.99,15.0,Physical Store,Cash
ORD-3572,2025-04-18,CUST-134,Charlotte Wilson,Leeds,Canvas Tote Bag,Accessories,4,19.99,5.0,Online Store,PayPal
ORD-3573,2025-01-27,CUST-127,Amelia Walker,Cardiff,Canvas Tote Bag,Accessories,5,19.99,10.0,Marketplace,Debit Card
ORD-3574,2025-06-06,CUST-109,Lucas Walker,Liverpool,Denim Jeans,Clothing,2,49.99,0.0,Marketplace,Cash
ORD-3575,2025-05-12,CUST-197,Liam Smith,Manchester,Leather Belt,Accessories,2,24.99,0.0,Online Store,Cash
ORD-3576,2025-12-25,CUST-215,Ethan Evans,Cardiff,Denim Jeans,Clothing,2,49.99,15.0,Marketplace,PayPal
ORD-3577,2025-04-01,CUST-234,Sophia Walker,Edinburgh,Hoodie,Clothing,1,39.99,15.0,Marketplace,Cash
ORD-3578,2025-03-29,CUST-202,William Roberts,London,Baseball Cap,Accessories,2,14.99,10.0,Physical Store,Bank Transfer
ORD-3579,2025-05-11,CUST-172,Lucas Evans,Bristol,Canvas Tote Bag,Accessories,1,19.99,20.0,Online Store,Bank Transfer
ORD-3580,2025-01-20,CUST-180,Emma Roberts,Liverpool,Sneakers,Footwear,5,64.99,20.0,Physical Store,PayPal
ORD-3581,2025-12-14,CUST-246,Mason Roberts,Cardiff,Baseball Cap,Accessories,5,14.99,0.0,Online Store,Bank Transfer
ORD-3582,2025-01-06,CUST-126,Mia Taylor,Leeds,Baseball Cap,Accessories,1,14.99,0.0,Physical Store,Cash
ORD-3583,2025-10-10,CUST-121,Emma Evans,Edinburgh,Classic T-Shirt,Clothing,1,18.99,20.0,Marketplace,Credit Card
ORD-3584,2025-05-25,CUST-174,Ethan Evans,Edinburgh,Running Socks,Footwear,1,9.99,10.0,Online Store,Bank Transfer
ORD-3585,2025-10-24,CUST-217,Olivia Evans,Bristol,Sneakers,Footwear,1,64.99,20.0,Online Store,Cash
ORD-3586,2025-11-05,CUST-113,Lucas Thomas,Cardiff,Denim Jeans,Clothing,2,49.99,0.0,Online Store,Debit Card
ORD-3587,2025-04-16,CUST-227,Isabella Davies,Glasgow,Rain Coat,Outerwear,1,74.99,10.0,Online Store,Cash
ORD-3588,2025-12-03,CUST-176,Olivia Evans,Cardiff,Hoodie,Clothing,4,39.99,10.0,Online Store,Bank Transfer
ORD-3589,2025-08-28,CUST-215,Lucas Thomas,Leeds,Classic T-Shirt,Clothing,5,18.99,0.0,Online Store,Bank Transfer
ORD-3590,2025-08-10,CUST-130,James Smith,Birmingham,Classic T-Shirt,Clothing,5,18.99,0.0,Online Store,Bank Transfer
ORD-3591,2025-03-15,CUST-163,Mason Johnson,Cardiff,Sneakers,Footwear,1,64.99,5.0,Physical Store,Cash
ORD-3592,2025-07-20,CUST-136,James Johnson,Leeds,Classic T-Shirt,Clothing,2,18.99,20.0,Physical Store,Bank Transfer
ORD-3593,2025-08-07,CUST-143,Olivia Thomas,Cardiff,Winter Jacket,Outerwear,1,89.99,5.0,Physical Store,PayPal
ORD-3594,2025-08-24,CUST-140,Mason Thomas,Cardiff,Leather Belt,Accessories,1,24.99,0.0,Online Store,Bank Transfer
ORD-3595,2025-07-15,CUST-245,Charlotte Evans,London,Canvas Tote Bag,Accessories,5,19.99,15.0,Physical Store,Debit Card
ORD-3596,2025-10-31,CUST-172,Olivia Smith,Glasgow,Rain Coat,Outerwear,2,74.99,5.0,Physical Store,Credit Card
ORD-3597,2025-07-13,CUST-239,Mia Roberts,Leeds,Sneakers,Footwear,5,64.99,0.0,Physical Store,Credit Card
ORD-3598,2025-04-04,CUST-194,James Brown,London,Baseball Cap,Accessories,2,14.99,0.0,Marketplace,PayPal
ORD-3599,2025-11-18,CUST-206,Emma Taylor,Liverpool,Rain Coat,Outerwear,1,74.99,15.0,Marketplace,Cash
ORD-3600,2025-03-08,CUST-232,Mia Johnson,Cardiff,Baseball Cap,Accessories,4,14.99,0.0,Online Store,Credit Card
ORD-3601,2025-03-09,CUST-134,Amelia Evans,Glasgow,Hoodie,Clothing,1,39.99,0.0,Marketplace,Debit Card
ORD-3602,2025-09-10,CUST-218,James Evans,Edinburgh,Rain Coat,Outerwear,1,74.99,20.0,Online Store,Credit Card
ORD-3603,2025-06-24,CUST-215,Emma Thomas,Glasgow,Sneakers,Footwear,2,64.99,15.0,Marketplace,Cash
ORD-3604,2025-11-17,CUST-230,William Walker,Cardiff,Denim Jeans,Clothing,1,49.99,15.0,Online Store,Debit Card
ORD-3605,2025-11-23,CUST-243,Mia Brown,Glasgow,Winter Jacket,Outerwear,2,89.99,10.0,Online Store,PayPal
ORD-3606,2025-07-12,CUST-184,Isabella Roberts,Birmingham,Running Socks,Footwear,4,9.99,5.0,Physical Store,Debit Card
ORD-3607,2025-06-08,CUST-204,Olivia Taylor,Cardiff,Baseball Cap,Accessories,4,14.99,0.0,Physical Store,Credit Card
ORD-3608,2025-05-11,CUST-213,Mason Roberts,Bristol,Running Socks,Footwear,1,9.99,0.0,Marketplace,PayPal
ORD-3609,2025-07-27,CUST-162,Noah Thomas,Manchester,Denim Jeans,Clothing,2,49.99,5.0,Marketplace,Debit Card
ORD-3610,2025-04-11,CUST-210,Olivia Thomas,Birmingham,Sneakers,Footwear,2,64.99,10.0,Marketplace,PayPal
ORD-3611,2025-03-06,CUST-245,Amelia Walker,Glasgow,Rain Coat,Outerwear,2,74.99,20.0,Online Store,Credit Card
ORD-3612,2025-10-14,CUST-106,James Taylor,Edinburgh,Winter Jacket,Outerwear,1,89.99,15.0,Online Store,Cash
ORD-3613,2025-12-21,CUST-242,Ethan Taylor,Bristol,Baseball Cap,Accessories,1,14.99,0.0,Online Store,Bank Transfer
ORD-3614,2025-06-07,CUST-117,Mia Taylor,Birmingham,Classic T-Shirt,Clothing,2,18.99,0.0,Physical Store,Debit Card
ORD-3615,2025-06-29,CUST-239,Liam Walker,Glasgow,Running Socks,Footwear,1,9.99,10.0,Online Store,PayPal
ORD-3616,2025-04-29,CUST-237,Isabella Evans,Manchester,Sneakers,Footwear,1,64.99,10.0,Marketplace,Credit Card
ORD-3617,2025-03-02,CUST-235,William Taylor,Liverpool,Rain Coat,Outerwear,1,74.99,15.0,Online Store,PayPal
ORD-3618,2025-04-21,CUST-165,Mason Taylor,London,Canvas Tote Bag,Accessories,3,19.99,0.0,Physical Store,Credit Card
ORD-3619,2025-04-08,CUST-218,Liam Johnson,Liverpool,Baseball Cap,Accessories,5,14.99,0.0,Online Store,Bank Transfer
ORD-3620,2025-12-06,CUST-169,James Johnson,Bristol,Denim Jeans,Clothing,2,49.99,5.0,Online Store,PayPal
ORD-3621,2025-05-20,CUST-187,Olivia Roberts,Glasgow,Rain Coat,Outerwear,5,74.99,0.0,Online Store,Debit Card
ORD-3622,2025-09-29,CUST-247,Mason Thomas,Liverpool,Sneakers,Footwear,4,64.99,15.0,Online Store,Bank Transfer
ORD-3623,2025-08-07,CUST-162,Charlotte Wilson,Edinburgh,Denim Jeans,Clothing,5,49.99,0.0,Online Store,Debit Card
ORD-3624,2025-10-14,CUST-144,Mason Evans,Glasgow,Baseball Cap,Accessories,1,14.99,20.0,Online Store,Bank Transfer
ORD-3625,2025-10-19,CUST-178,Ethan Taylor,Birmingham,Classic T-Shirt,Clothing,2,18.99,0.0,Physical Store,Bank Transfer
ORD-3626,2025-05-25,CUST-104,Amelia Thomas,Manchester,Baseball Cap,Accessories,1,14.99,15.0,Marketplace,Bank Transfer
ORD-3627,2025-11-08,CUST-169,Emma Thomas,Glasgow,Rain Coat,Outerwear,2,74.99,0.0,Physical Store,PayPal
ORD-3628,2025-10-14,CUST-127,Isabella Wilson,Leeds,Sneakers,Footwear,2,64.99,5.0,Online Store,PayPal
ORD-3629,2025-12-20,CUST-132,Ethan Walker,Glasgow,Baseball Cap,Accessories,1,14.99,0.0,Physical Store,Bank Transfer
ORD-3630,2025-01-19,CUST-129,William Evans,London,Sneakers,Footwear,2,64.99,0.0,Marketplace,Cash
ORD-3631,2025-09-07,CUST-170,James Brown,Liverpool,Denim Jeans,Clothing,2,49.99,0.0,Online Store,PayPal
ORD-3632,2025-01-26,CUST-151,Sophia Evans,Liverpool,Hoodie,Clothing,1,39.99,10.0,Online Store,Debit Card
ORD-3633,2025-11-22,CUST-181,Olivia Brown,Bristol,Canvas Tote Bag,Accessories,3,19.99,15.0,Online Store,Debit Card
ORD-3634,2025-03-21,CUST-151,Amelia Johnson,London,Baseball Cap,Accessories,3,14.99,15.0,Physical Store,Debit Card
ORD-3635,2025-04-09,CUST-139,Amelia Johnson,Bristol,Classic T-Shirt,Clothing,4,18.99,0.0,Physical Store,Cash
ORD-3636,2025-01-12,CUST-126,Lucas Roberts,Glasgow,Classic T-Shirt,Clothing,3,18.99,10.0,Physical Store,Credit Card
ORD-3637,2025-12-14,CUST-135,Isabella Evans,Manchester,Sneakers,Footwear,1,64.99,15.0,Physical Store,Cash
ORD-3638,2025-04-10,CUST-223,Mason Johnson,Bristol,Baseball Cap,Accessories,3,14.99,5.0,Physical Store,Credit Card
ORD-3639,2025-11-05,CUST-183,Noah Davies,Edinburgh,Baseball Cap,Accessories,1,14.99,0.0,Physical Store,Cash
ORD-3640,2025-03-05,CUST-185,James Roberts,Leeds,Running Socks,Footwear,1,9.99,20.0,Physical Store,PayPal
ORD-3641,2025-02-22,CUST-172,Mia Smith,Leeds,Baseball Cap,Accessories,4,14.99,0.0,Physical Store,Bank Transfer
ORD-3642,2025-11-26,CUST-200,Olivia Evans,Edinburgh,Baseball Cap,Accessories,4,14.99,5.0,Physical Store,Bank Transfer
ORD-3643,2025-05-01,CUST-209,Olivia Wilson,London,Leather Belt,Accessories,4,24.99,0.0,Physical Store,Cash
ORD-3644,2025-07-13,CUST-120,Noah Walker,Manchester,Hoodie,Clothing,3,39.99,10.0,Physical Store,Credit Card
ORD-3645,2025-06-16,CUST-131,William Thomas,Leeds,Baseball Cap,Accessories,1,14.99,20.0,Online Store,Debit Card
ORD-3646,2025-06-24,CUST-174,Olivia Evans,Birmingham,Sneakers,Footwear,4,64.99,0.0,Physical Store,PayPal
ORD-3647,2025-05-24,CUST-107,Charlotte Smith,Leeds,Classic T-Shirt,Clothing,3,18.99,5.0,Online Store,Debit Card
ORD-3648,2025-03-24,CUST-154,Amelia Johnson,Birmingham,Rain Coat,Outerwear,2,74.99,0.0,Online Store,Bank Transfer
ORD-3649,2025-10-08,CUST-132,Noah Wilson,London,Hoodie,Clothing,1,39.99,0.0,Online Store,Debit Card
ORD-3650,2025-10-14,CUST-188,Mia Roberts,Cardiff,Baseball Cap,Accessories,2,14.99,0.0,Online Store,Bank Transfer
ORD-3651,2025-07-30,CUST-122,Olivia Wilson,Birmingham,Sneakers,Footwear,5,64.99,10.0,Marketplace,Credit Card
ORD-3652,2025-03-04,CUST-235,Charlotte Smith,Edinburgh,Canvas Tote Bag,Accessories,3,19.99,10.0,Online Store,Cash
ORD-3653,2025-02-22,CUST-193,Mason Johnson,Bristol,Canvas Tote Bag,Accessories,2,19.99,15.0,Online Store,PayPal
ORD-3654,2025-05-22,CUST-246,Mason Wilson,Glasgow,Winter Jacket,Outerwear,3,89.99,5.0,Online Store,PayPal
ORD-3655,2025-01-18,CUST-144,Liam Brown,London,Running Socks,Footwear,5,9.99,20.0,Online Store,Cash
ORD-3656,2025-06-06,CUST-208,Charlotte Brown,Manchester,Denim Jeans,Clothing,1,49.99,15.0,Online Store,Bank Transfer
ORD-3657,2025-05-06,CUST-180,Mason Brown,Edinburgh,Running Socks,Footwear,1,9.99,20.0,Physical Store,Credit Card
ORD-3658,2025-11-27,CUST-237,Isabella Taylor,Leeds,Sneakers,Footwear,2,64.99,0.0,Marketplace,Bank Transfer
ORD-3659,2025-09-24,CUST-206,James Wilson,Leeds,Hoodie,Clothing,1,39.99,0.0,Physical Store,Debit Card
ORD-3660,2025-12-05,CUST-174,Sophia Johnson,Edinburgh,Canvas Tote Bag,Accessories,1,19.99,0.0,Physical Store,Credit Card
ORD-3661,2025-08-31,CUST-193,Amelia Johnson,London,Denim Jeans,Clothing,4,49.99,0.0,Physical Store,Credit Card
ORD-3662,2025-10-01,CUST-232,Ethan Taylor,Edinburgh,Denim Jeans,Clothing,4,49.99,0.0,Online store ,Cash
ORD-3663,2025-04-28,CUST-164,Noah Wilson,Birmingham,Sneakers,Footwear,2,64.99,15.0,Physical Store,Debit Card
ORD-3664,2025-01-12,CUST-182,Olivia Evans,Glasgow,Leather Belt,Accessories,4,24.99,0.0,Physical Store,PayPal
ORD-3665,2025-07-24,CUST-229,Liam Smith,Bristol,Hoodie,Clothing,1,39.99,0.0,Physical Store,PayPal
ORD-3666,2025-03-30,CUST-125,Emma Smith,Leeds,Denim Jeans,Clothing,2,49.99,5.0,Marketplace,Bank Transfer
ORD-3667,2025-03-21,CUST-210,Emma Roberts,Cardiff,Sneakers,Footwear,4,64.99,5.0,Marketplace,PayPal
ORD-3668,2025-10-09,CUST-105,James Brown,Liverpool,Baseball Cap,Accessories,4,14.99,20.0,Online Store,Credit Card
ORD-3669,2025-06-12,CUST-175,Amelia Brown,Birmingham,Denim Jeans,Clothing,1,49.99,5.0,Physical Store,Debit Card
ORD-3670,2025-03-07,CUST-243,Emma Evans,Leeds,Leather Belt,Accessories,2,24.99,5.0,Marketplace,Debit Card
ORD-3671,2025-04-23,CUST-239,James Smith,Edinburgh,Winter Jacket,Outerwear,2,89.99,0.0,Marketplace,PayPal
ORD-3672,2025-05-28,CUST-109,Amelia Davies,Birmingham,Canvas Tote Bag,Accessories,1,19.99,20.0,Online Store,Bank Transfer
ORD-3673,2025-04-02,CUST-216,Emma Brown,London,Sneakers,Footwear,2,64.99,5.0,Marketplace,Credit Card
ORD-3674,2025-01-26,CUST-194,Isabella Roberts,Bristol,Leather Belt,Accessories,2,24.99,0.0,Online Store,Bank Transfer
ORD-3675,2025-05-04,CUST-187,Emma Davies,London,Winter Jacket,Outerwear,3,89.99,5.0,Online Store,Debit Card
ORD-3676,2025-12-03,CUST-249,James Wilson,Edinburgh,Hoodie,Clothing,1,39.99,20.0,Physical Store,PayPal
ORD-3677,2025-02-14,CUST-112,Olivia Taylor,Leeds,Canvas Tote Bag,Accessories,2,19.99,15.0,Online Store,Debit Card
ORD-3678,2025-07-27,CUST-235,Mason Brown,London,Running Socks,Footwear,1,9.99,15.0,Physical Store,PayPal
ORD-3679,2025-08-03,CUST-203,Sophia Roberts,Liverpool,Hoodie,Clothing,4,39.99,10.0,Online Store,PayPal
ORD-3680,2025-03-22,CUST-165,William Johnson,Birmingham,Winter Jacket,Outerwear,5,89.99,10.0,Physical Store,Cash
ORD-3681,2025-08-19,CUST-249,Lucas Thomas,Glasgow,Winter Jacket,Outerwear,5,89.99,0.0,Physical Store,Bank Transfer
ORD-3682,2025-12-14,CUST-195,Lucas Johnson,Birmingham,Winter Jacket,Outerwear,1,89.99,0.0,Online Store,Cash
ORD-3683,2025-12-08,CUST-149,Amelia Johnson,Edinburgh,Sneakers,Footwear,1,64.99,10.0,Physical Store,Debit Card
ORD-3684,2025-07-18,CUST-231,William Wilson,London,Winter Jacket,Outerwear,1,89.99,5.0,Online Store,Bank Transfer
ORD-3685,2025-02-21,CUST-211,Lucas Wilson,Glasgow,Rain Coat,Outerwear,4,74.99,0.0,Physical Store,PayPal
ORD-3686,2025-08-28,CUST-136,Olivia Thomas,Glasgow,Denim Jeans,Clothing,4,49.99,5.0,Online Store,Debit Card
ORD-3687,2025-09-18,CUST-230,Liam Thomas,Leeds,Denim Jeans,Clothing,3,49.99,15.0,Physical Store,Cash
ORD-3688,2025-04-27,CUST-122,James Wilson,Liverpool,Winter Jacket,Outerwear,3,89.99,15.0,Physical Store,Credit Card
ORD-3689,2025-01-12,CUST-141,William Taylor,Manchester,Running Socks,Footwear,1,9.99,20.0,Online Store,Cash
ORD-3690,2025-03-06,CUST-246,Liam Walker,Edinburgh,Canvas Tote Bag,Accessories,3,19.99,20.0,Marketplace,Credit Card
ORD-3691,2025-10-09,CUST-165,Olivia Taylor,Edinburgh,Canvas Tote Bag,Accessories,1,19.99,20.0,Online Store,Debit Card
ORD-3692,2025-01-11,CUST-225,Mason Wilson,Glasgow,Denim Jeans,Clothing,4,49.99,0.0,Marketplace,Cash
ORD-3693,2025-09-21,CUST-142,William Thomas,Bristol,Leather Belt,Accessories,4,24.99,0.0,Physical Store,Credit Card
ORD-3694,2025-04-11,CUST-162,Noah Taylor,London,Leather Belt,Accessories,5,24.99,15.0,Physical Store,Cash
ORD-3695,2025-12-23,CUST-237,Lucas Walker,Liverpool,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,Debit Card
ORD-3696,2025-03-28,CUST-202,Noah Wilson,Leeds,Canvas Tote Bag,Accessories,5,19.99,5.0,Marketplace,Debit Card
ORD-3697,2025-03-23,CUST-208,Mia Brown,Edinburgh,Classic T-Shirt,Clothing,3,18.99,0.0,Physical Store,PayPal
ORD-3698,2025-12-07,CUST-181,Mason Davies,Glasgow,Baseball Cap,Accessories,1,14.99,15.0,Marketplace,PayPal
ORD-3699,2025-02-26,CUST-144,Mason Johnson,Leeds,Classic T-Shirt,Clothing,2,18.99,5.0,Online Store,Bank Transfer
ORD-3700,2025-01-11,CUST-202,Isabella Johnson,Birmingham,Classic T-Shirt,Clothing,4,18.99,15.0,Physical Store,PayPal
ORD-3701,2025-01-20,CUST-176,Noah Evans,Manchester,Denim Jeans,Clothing,3,49.99,5.0,Marketplace,PayPal
ORD-3702,2025-06-22,CUST-200,Lucas Wilson,Leeds,Winter Jacket,Outerwear,1,89.99,10.0,Online Store,Cash
ORD-3703,2025-09-11,CUST-141,Mason Johnson,London,Baseball Cap,Accessories,5,14.99,20.0,Marketplace,PayPal
ORD-3704,2025-07-18,CUST-227,Amelia Brown,Glasgow,Hoodie,Clothing,5,39.99,0.0,Physical Store,Debit Card
ORD-3705,2025-04-26,CUST-202,William Wilson,Birmingham,Hoodie,Clothing,2,39.99,0.0,Physical Store,Cash
ORD-3706,2025-11-10,CUST-119,William Davies,Cardiff, classic t-shirt ,Footwear,1,9.99,0.0,Physical Store,Bank Transfer
ORD-3707,2025-12-26,CUST-135,Amelia Evans,Glasgow,Hoodie,Clothing,1,39.99,15.0,Physical Store,PayPal
ORD-3708,2025-11-26,CUST-129,Noah Smith,Birmingham,Winter Jacket,Outerwear,2,89.99,5.0,Physical Store,PayPal
ORD-3709,2025-09-05,CUST-157,Emma Roberts,Liverpool,Leather Belt,Accessories,3,24.99,10.0,Online Store,Credit Card
ORD-3710,2025-08-31,CUST-226,Sophia Wilson,Liverpool,Baseball Cap,Accessories,2,14.99,20.0,Physical Store,Debit Card
ORD-3711,2025-08-16,CUST-215,Amelia Taylor,Glasgow,Winter Jacket,Outerwear,2,89.99,5.0,Online Store,Bank Transfer
ORD-3712,2025-01-31,CUST-245,Noah Wilson,Liverpool,Canvas Tote Bag,Accessories,1,19.99,5.0,Online Store,Credit Card
ORD-3713,2025-01-07,CUST-227,Noah Evans,Glasgow,Winter Jacket,Outerwear,1,89.99,0.0,Online Store,Credit Card
ORD-3714,2025-04-30,CUST-134,Noah Brown,Cardiff,Rain Coat,Outerwear,2,74.99,20.0,Physical Store,Credit Card
ORD-3715,2025-06-18,CUST-248,Mason Roberts,Bristol,Hoodie,Clothing,1,39.99,10.0,Online Store,Cash
ORD-3716,2025-12-06,CUST-123,Sophia Johnson,Leeds,Baseball Cap,Accessories,4,14.99,0.0,Online Store,PayPal
ORD-3717,2025-12-16,CUST-183,Charlotte Wilson,Glasgow,Sneakers,Footwear,4,64.99,5.0,Marketplace,PayPal
ORD-3718,2025-05-25,CUST-111,Isabella Evans,Bristol,Baseball Cap,Accessories,4,14.99,20.0,Physical Store,Bank Transfer
ORD-3719,2025-01-15,CUST-115,Liam Brown,Liverpool,Running Socks,Footwear,2,9.99,5.0,Online Store,Debit Card
ORD-3720,2025-08-18,CUST-207,Emma Walker,Birmingham,Canvas Tote Bag,Accessories,4,19.99,0.0,Physical Store,PayPal
ORD-3721,2025-06-14,CUST-130,Charlotte Smith,Leeds,Leather Belt,Accessories,1,24.99,15.0,Online Store,Credit Card
ORD-3722,2025-12-13,CUST-143,Ethan Brown,Leeds,Denim Jeans,Clothing,1,49.99,10.0,Online Store,Credit Card
ORD-3723,2025-10-14,CUST-188,Amelia Roberts,London,Sneakers,Footwear,1,64.99,5.0,Physical Store,PayPal
ORD-3724,2025-09-19,CUST-116,Emma Wilson,Glasgow,Hoodie,Clothing,3,39.99,0.0,Physical Store,Debit Card
ORD-3725,2025-07-17,CUST-208,Emma Davies,Bristol,Baseball Cap,Accessories,4,14.99,0.0,Marketplace,PayPal
ORD-3726,2025-04-26,CUST-142,Mason Taylor,Leeds,Baseball Cap,Accessories,1,14.99,0.0,Marketplace,Credit Card
ORD-3727,2025-07-02,CUST-105,Amelia Brown,Birmingham,Canvas Tote Bag,Accessories,3,19.99,5.0,Physical Store,Credit Card
ORD-3728,2025-02-05,CUST-169,William Evans,London,Baseball Cap,Accessories,1,14.99,0.0,Online Store,Credit Card
ORD-3729,2025-03-15,CUST-138,Isabella Roberts,Leeds,Leather Belt,Accessories,5,24.99,5.0,Online Store,Debit Card
ORD-3730,2025-09-27,CUST-113,Amelia Taylor,Bristol,Baseball Cap,Accessories,1,14.99,0.0,Online Store,Cash
ORD-3731,2025-12-26,CUST-193,James Thomas,Bristol,Baseball Cap,Accessories,1,14.99,0.0,Marketplace,Debit Card
ORD-3732,2025-06-05,CUST-123,Amelia Roberts,Birmingham,Rain Coat,Outerwear,1,74.99,20.0,Physical Store,Bank Transfer
ORD-3733,2025-09-25,CUST-203,Olivia Walker,Liverpool,Denim Jeans,Clothing,2,49.99,15.0,Physical Store,Debit Card
ORD-3734,2025-08-17,CUST-152,Mia Roberts,Glasgow,Canvas Tote Bag,Accessories,5,19.99,0.0,Online Store,Debit Card
ORD-3735,2025-02-05,CUST-122,Emma Johnson,Birmingham,Rain Coat,Outerwear,2,74.99,0.0,Physical Store,Credit Card
ORD-3736,2025-11-27,CUST-245,James Taylor,London,Denim Jeans,Clothing,2,49.99,0.0,Marketplace,Cash
ORD-3737,2025-07-20,CUST-237,Sophia Brown,Cardiff,Hoodie,Clothing,4,39.99,0.0,Physical Store,Cash
ORD-3738,2025-03-07,CUST-181,Amelia Roberts,Cardiff,Baseball Cap,Accessories,3,14.99,0.0,Physical Store,Cash
ORD-3739,2025-07-09,CUST-136,James Walker,London,Sneakers,Footwear,1,64.99,10.0,Physical Store,Debit Card
ORD-3740,2025-05-19,CUST-134,Olivia Smith,Leeds,Sneakers,Footwear,3,64.99,5.0,Physical Store,Credit Card
ORD-3741,2025-11-06,CUST-223,Olivia Taylor,Cardiff,Sneakers,Footwear,2,64.99,20.0,Marketplace,Cash
ORD-3742,2025-02-23,CUST-170,Charlotte Roberts,London,Denim Jeans,Clothing,4,49.99,10.0,Online Store,Cash
ORD-3743,2025-02-01,CUST-182,Mia Smith,London,Leather Belt,Accessories,1,24.99,0.0,Physical Store,Credit Card
ORD-3744,2025-06-21,CUST-136,Ethan Davies,Edinburgh,Denim Jeans,Clothing,4,49.99,0.0,Online Store,Cash
ORD-3745,2025-11-12,CUST-214,Lucas Johnson,Birmingham,Rain Coat,Outerwear,3,74.99,15.0,Physical Store,PayPal
ORD-3746,2025-02-24,CUST-129,Charlotte Thomas,Bristol,Winter Jacket,Outerwear,4,89.99,20.0,Online Store,Bank Transfer
ORD-3747,2025-01-21,CUST-137,Emma Johnson,London,Baseball Cap,Accessories,5,14.99,0.0,Online Store,Credit Card
ORD-3748,2025-01-01,CUST-154,Liam Davies,Birmingham,Baseball Cap,Accessories,1,14.99,10.0,Physical Store,Debit Card
ORD-3749,2025-12-15,CUST-248,Mia Johnson,Leeds,Rain Coat,Outerwear,4,74.99,0.0,Physical Store,Cash
ORD-3750,2025-10-06,CUST-129,Isabella Roberts,Bristol,Leather Belt,Accessories,1,24.99,15.0,Online Store,PayPal
ORD-3751,2025-09-10,CUST-183,Ethan Roberts,Bristol,Hoodie,Clothing,2,39.99,20.0,Online Store,Debit Card
ORD-3752,2025-01-02,CUST-121,William Roberts,Liverpool,Hoodie,Clothing,2,39.99,10.0,Online Store,Cash
ORD-3753,2025-01-09,CUST-217,Ethan Brown,Glasgow,Sneakers,Footwear,2,64.99,15.0,Physical Store,Debit Card
ORD-3754,2025-09-22,CUST-234,Mason Wilson,Leeds,Classic T-Shirt,Clothing,2,18.99,0.0,Marketplace,Cash
ORD-3755,2025-08-07,CUST-188,Noah Evans,Cardiff,Denim Jeans,Clothing,1,49.99,0.0,Physical Store,Cash
ORD-3756,2025-05-17,CUST-165,Noah Walker,Birmingham,Sneakers,Footwear,1,64.99,0.0,Physical Store,Bank Transfer
ORD-3757,2025-10-20,CUST-105,Charlotte Wilson,Manchester,Hoodie,Clothing,3,39.99,15.0,Marketplace,PayPal
ORD-3758,2025-01-09,CUST-240,Mia Smith,Bristol,Denim Jeans,Clothing,5,49.99,0.0,Marketplace,Credit Card
ORD-3759,2025-10-09,CUST-176,Emma Walker,London,Rain Coat,Outerwear,1,74.99,5.0,Marketplace,PayPal
ORD-3760,2025-11-27,CUST-126,Noah Wilson,Edinburgh,Winter Jacket,Outerwear,4,89.99,10.0,Physical Store,Debit Card
ORD-3761,2025-11-29,CUST-128,Emma Taylor,Liverpool,Rain Coat,Outerwear,2,74.99,10.0,Physical Store,Credit Card
ORD-3762,2025-09-12,CUST-153,Ethan Evans,Birmingham,Hoodie,Clothing,3,39.99,20.0,Online Store,Bank Transfer
ORD-3763,2025-02-06,CUST-177,Lucas Brown,Manchester,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,PayPal
ORD-3764,2025-10-23,CUST-124,Mia Walker,Birmingham,Running Socks,Footwear,1,9.99,0.0,Online Store,Debit Card
ORD-3765,2025-06-05,CUST-211,Emma Walker,London,Classic T-Shirt,Clothing,3,18.99,10.0,Physical Store,PayPal
ORD-3766,2025-10-16,CUST-126,James Walker,Cardiff,Running Socks,Footwear,5,9.99,5.0,Physical Store,Debit Card
ORD-3767,2025-04-05,CUST-238,Emma Walker,Cardiff,Sneakers,Footwear,1,64.99,0.0,Online Store,Bank Transfer
ORD-3768,2025-09-17,CUST-201,James Johnson,Bristol,Leather Belt,Accessories,2,24.99,15.0,Marketplace,PayPal
ORD-3769,2025-09-11,CUST-166,Ethan Davies,Leeds,Winter Jacket,Outerwear,3,89.99,5.0,Marketplace,Debit Card
ORD-3770,2025-08-27,CUST-225,Charlotte Evans,Liverpool,Denim Jeans,Clothing,2,49.99,15.0,Online Store,Credit Card
ORD-3771,2025-12-25,CUST-199,William Brown,Bristol,Sneakers,Footwear,5,64.99,15.0,Physical Store,Credit Card
ORD-3772,2025-08-02,CUST-128,Amelia Davies,Leeds,Running Socks,Footwear,2,9.99,0.0,Marketplace,Credit Card
ORD-3773,2025-09-19,CUST-172,Emma Taylor,Leeds,Leather Belt,Accessories,1,24.99,15.0,Physical Store,Bank Transfer
ORD-3774,2025-07-17,CUST-122,Liam Roberts,Edinburgh,Canvas Tote Bag,Accessories,2,19.99,20.0,Physical Store,Bank Transfer
